"The number of entries per field is limited to 10 for this overview. If you want the whole information you can use the API or the ""Download selection"" menu on the Webpage."

ID,designation_header,strain_number_header,is_type_strain_header,species,"Multicellular complex forming ability"
8787,"Cc c512","DSM 51177",0,"Corallococcus coralloides",1
8788,"Cc c513","DSM 51178",0,"Corallococcus coralloides",1
8789,"Cc c514","DSM 51179",0,"Corallococcus coralloides",1
8790,"Cc c515","DSM 51180",0,"Corallococcus coralloides",1
8791,"Cc c516","DSM 51181",0,"Corallococcus coralloides",1
8792,"Cc c517","DSM 51182",0,"Corallococcus coralloides",1
8796,"Cc c521","DSM 51186",0,"Corallococcus coralloides",1
8797,"Cc c522","DSM 51187",0,"Corallococcus coralloides",1
8798,"Cc c523","DSM 51188",0,"Corallococcus coralloides",1
8799,"Cc c524","DSM 51189",0,"Corallococcus coralloides",1
8800,"Cc c525","DSM 51190",0,"Corallococcus coralloides",1
8801,"Cc c539","DSM 51204",0,"Corallococcus coralloides",1
8802,"Cc c540","DSM 51205",0,"Corallococcus coralloides",1
8803,"Cc c541","DSM 51206",0,"Corallococcus coralloides",1
8804,"Cc c542","DSM 51207",0,"Corallococcus coralloides",1
8805,"Cc c543","DSM 51208",0,"Corallococcus coralloides",1
8806,"Cc c544","DSM 51209",0,"Corallococcus coralloides",1
8807,"Cc c545","DSM 51210",0,"Corallococcus coralloides",1
8808,"Cc c546","DSM 51211",0,"Corallococcus coralloides",1
8809,"Cc c547","DSM 51212",0,"Corallococcus coralloides",1
8810,"Cc c548","DSM 51213",0,"Corallococcus coralloides",1
8811,"Cc c549","DSM 51214",0,"Corallococcus coralloides",1
8812,"Cc c550","DSM 51215",0,"Corallococcus coralloides",1
8813,"Cc c551","DSM 51216",0,"Corallococcus coralloides",1
8814,"Cc c552","DSM 51217",0,"Corallococcus coralloides",1
8815,"Cc c553","DSM 51218",0,"Corallococcus coralloides",1
8816,"Cc c554","DSM 51219",0,"Corallococcus coralloides",1
8817,"Cc c555","DSM 51220",0,"Corallococcus coralloides",1
8818,"Cc c680","DSM 51337",0,"Corallococcus coralloides",1
8819,"Cc c681","DSM 51338",0,"Corallococcus coralloides",1
8820,"Cc c682","DSM 51339",0,"Corallococcus coralloides",1
8821,"Cc c683","DSM 51340",0,"Corallococcus coralloides",1
8822,"Cc c684","DSM 51341",0,"Corallococcus coralloides",1
8823,"Cc c685","DSM 51342",0,"Corallococcus coralloides",1
8824,"Cc c686","DSM 51343",0,"Corallococcus coralloides",1
8825,"Cc c687","DSM 51344",0,"Corallococcus coralloides",1
8826,"Cc c688","DSM 51345",0,"Corallococcus coralloides",1
8827,"Cc c689","DSM 51346",0,"Corallococcus coralloides",1
8828,"Cc c690","DSM 51347",0,"Corallococcus coralloides",1
8829,"Cc c691","DSM 51348",0,"Corallococcus coralloides",1
8831,"Cc c693","DSM 51350",0,"Corallococcus coralloides",1
8832,"Cc c694","DSM 51351",0,"Corallococcus coralloides",1
8834,"Cc c706","DSM 51361",0,"Corallococcus coralloides",1
8835,"Cc c707","DSM 51362",0,"Corallococcus coralloides",1
8836,"Cc c708","DSM 51363",0,"Corallococcus coralloides",1
8837,"Cc c709","DSM 51364",0,"Corallococcus coralloides",1
8838,"Cc c710","DSM 51365",0,"Corallococcus coralloides",1
8839,"Cc c711","DSM 51366",0,"Corallococcus coralloides",1
8840,"Cc c713","DSM 51367",0,"Corallococcus coralloides",1
8841,"Cc c715","DSM 51368",0,"Corallococcus coralloides",1
8842,"Cc c716","DSM 51369",0,"Corallococcus coralloides",1
8843,"Cc c717","DSM 51370",0,"Corallococcus coralloides",1
8844,"Cc c718","DSM 51371",0,"Corallococcus coralloides",1
8845,"Cc c719","DSM 51372",0,"Corallococcus coralloides",1
8846,"Cc c556","DSM 51221",0,"Corallococcus coralloides",1
8847,"Cc c557","DSM 51222",0,"Corallococcus coralloides",1
8848,"Cc c558","DSM 51223",0,"Corallococcus coralloides",1
8849,"Cc c559","DSM 51224",0,"Corallococcus coralloides",1
8850,"Cc c560","DSM 51225",0,"Corallococcus coralloides",1
8851,"Cc c561","DSM 51226",0,"Corallococcus coralloides",1
8852,"Cc c562","DSM 51227",0,"Corallococcus coralloides",1
8853,"Cc c563","DSM 51228",0,"Corallococcus coralloides",1
8854,"Cc c696","DSM 51353",0,"Corallococcus coralloides",1
8855,"Cc c697","DSM 51354",0,"Corallococcus coralloides",1
8856,"Cc c698","DSM 51355",0,"Corallococcus coralloides",1
8857,"Cc c699","DSM 51356",0,"Corallococcus coralloides",1
8858,"Cc c700","DSM 51357",0,"Corallococcus coralloides",1
8859,"Cc c701","DSM 51358",0,"Corallococcus coralloides",1
8860,"Cc c702","DSM 51359",0,"Corallococcus coralloides",1
8861,"Cc c703","DSM 51360",0,"Corallococcus coralloides",1
8862,"Cc c564","DSM 51229",0,"Corallococcus coralloides",1
8863,"Cc c565","DSM 51230",0,"Corallococcus coralloides",1
8864,"Cc c566","DSM 51231",0,"Corallococcus coralloides",1
8865,"Cc c568","DSM 51232",0,"Corallococcus coralloides",1
8866,"Cc c569","DSM 51233",0,"Corallococcus coralloides",1
8867,"Cc c570","DSM 51234",0,"Corallococcus coralloides",1
8868,"Cc c571","DSM 51235",0,"Corallococcus coralloides",1
8869,"Cc c572","DSM 51236",0,"Corallococcus coralloides",1
8870,"Cc c573","DSM 51237",0,"Corallococcus coralloides",1
8871,"Cc c574","DSM 51238",0,"Corallococcus coralloides",1
8872,"Cc c575","DSM 51239",0,"Corallococcus coralloides",1
8873,"Cc c576","DSM 51240",0,"Corallococcus coralloides",1
8874,"Cc c577","DSM 51241",0,"Corallococcus coralloides",1
8875,"Cc c578","DSM 51242",0,"Corallococcus coralloides",1
8876,"Cc c579","DSM 51243",0,"Corallococcus coralloides",1
8877,"Cc c580","DSM 51244",0,"Corallococcus coralloides",1
8878,"Cc c581","DSM 51245",0,"Corallococcus coralloides",1
8879,"Cc c582","DSM 51246",0,"Corallococcus coralloides",1
8880,"Cc c583","DSM 51247",0,"Corallococcus coralloides",1
8881,"Cc c584","DSM 51248",0,"Corallococcus coralloides",1
8882,"Cc c585","DSM 51249",0,"Corallococcus coralloides",1
8883,"Cc c586","DSM 51250",0,"Corallococcus coralloides",1
8884,"Cc c587","DSM 51251",0,"Corallococcus coralloides",1
8885,"Cc c588","DSM 51252",0,"Corallococcus coralloides",1
8886,"Cc c589","DSM 51253",0,"Corallococcus coralloides",1
8887,"Cc c590","DSM 51254",0,"Corallococcus coralloides",1
8888,"Cc c591","DSM 51255",0,"Corallococcus coralloides",1
8889,"Cc c592","DSM 51256",0,"Corallococcus coralloides",1
8890,"Cc c593","DSM 51257",0,"Corallococcus coralloides",1
8891,"Cc c594","DSM 51258",0,"Corallococcus coralloides",1
8892,"Cc c595","DSM 51259",0,"Corallococcus coralloides",1
8893,"Cc c596","DSM 51260",0,"Corallococcus coralloides",1
8894,"Cc c597","DSM 51261",0,"Corallococcus coralloides",1
8895,"Cc c598","DSM 51262",0,"Corallococcus coralloides",1
8896,"Cc c599","DSM 51263",0,"Corallococcus coralloides",1
8897,"Cc c600","DSM 51264",0,"Corallococcus coralloides",1
8898,"Cc c601","DSM 51265",0,"Corallococcus coralloides",1
8899,"Cc c602","DSM 51266",0,"Corallococcus coralloides",1
8901,"Cc c604","DSM 51268",0,"Corallococcus coralloides",1
8902,"Cc c605","DSM 51269",0,"Corallococcus coralloides",1
8903,"Cc c606","DSM 51270",0,"Corallococcus coralloides",1
8904,"Cc c608","DSM 51271",0,"Corallococcus coralloides",1
8905,"Cc c609","DSM 51272",0,"Corallococcus coralloides",1
8906,"Cc c610","DSM 51273",0,"Corallococcus coralloides",1
8907,"Cc c611","DSM 51274",0,"Corallococcus coralloides",1
8908,"Cc c612","DSM 51275",0,"Corallococcus coralloides",1
8909,"Cc c613","DSM 51276",0,"Corallococcus coralloides",1
8910,"Cc c614","DSM 51277",0,"Corallococcus coralloides",1
8912,"Cc c616","DSM 51279",0,"Corallococcus coralloides",1
8913,"Cc c617","DSM 51280",0,"Corallococcus coralloides",1
8914,"Cc c618","DSM 51281",0,"Corallococcus coralloides",1
8915,"Cc c619","DSM 51282",0,"Corallococcus coralloides",1
8916,"Cc c620","DSM 51283",0,"Corallococcus coralloides",1
8917,"Cc c621","DSM 51284",0,"Corallococcus coralloides",1
8918,"Cc c622","DSM 51285",0,"Corallococcus coralloides",1
8919,"Cc c623","DSM 51286",0,"Corallococcus coralloides",1
8920,"Cc c624","DSM 51287",0,"Corallococcus coralloides",1
8921,"Cc c625","DSM 51288",0,"Corallococcus coralloides",1
8922,"Cc c626","DSM 51289",0,"Corallococcus coralloides",1
8923,"Cc c627","DSM 51290",0,"Corallococcus coralloides",1
8924,"Cc c628","DSM 51291",0,"Corallococcus coralloides",1
8925,"Cc c629","DSM 51292",0,"Corallococcus coralloides",1
8926,"Cc c630","DSM 51293",0,"Corallococcus coralloides",1
8927,"Cc c631","DSM 51294",0,"Corallococcus coralloides",1
8928,"Cc c632","DSM 51295",0,"Corallococcus coralloides",1
8929,"Cc c633","DSM 51296",0,"Corallococcus coralloides",1
8930,"Cc c634","DSM 51297",0,"Corallococcus coralloides",1
8931,"Cc c635","DSM 51298",0,"Corallococcus coralloides",1
8932,"Cc c636","DSM 51299",0,"Corallococcus coralloides",1
8933,"Cc c637","DSM 51300",0,"Corallococcus coralloides",1
8934,"Cc c638","DSM 51301",0,"Corallococcus coralloides",1
8935,"Cc c639","DSM 51302",0,"Corallococcus coralloides",1
8936,"Cc c641","DSM 51303",0,"Corallococcus coralloides",1
8937,"Cc c643","DSM 51304",0,"Corallococcus coralloides",1
8938,"Cc c644","DSM 51305",0,"Corallococcus coralloides",1
8939,"Cc c645","DSM 51306",0,"Corallococcus coralloides",1
8940,"Cc c646","DSM 51307",0,"Corallococcus coralloides",1
8941,"Cc c647","DSM 51308",0,"Corallococcus coralloides",1
8942,"Cc c648","DSM 51309",0,"Corallococcus coralloides",1
8943,"Cc c649","DSM 51310",0,"Corallococcus coralloides",1
8946,"Cc c653","DSM 51313",0,"Corallococcus coralloides",1
8947,"Cc c654","DSM 51314",0,"Corallococcus coralloides",1
8948,"Cc c656","DSM 51315",0,"Corallococcus coralloides",1
8949,"Cc c657","DSM 51316",0,"Corallococcus coralloides",1
8952,"Cc c660","DSM 51319",0,"Corallococcus coralloides",1
8953,"Cc c661","DSM 51320",0,"Corallococcus coralloides",1
8954,"Cc c662","DSM 51321",0,"Corallococcus coralloides",1
8956,"Cc c664","DSM 51323",0,"Corallococcus coralloides",1
8957,"Cc c665","DSM 51324",0,"Corallococcus coralloides",1
8958,"Cc c666","DSM 51325",0,"Corallococcus coralloides",1
8959,"Cc c667","DSM 51326",0,"Corallococcus coralloides",1
8960,"Cc c668","DSM 51327",0,"Corallococcus coralloides",1
8961,"Cc c670","DSM 51328",0,"Corallococcus coralloides",1
8962,"Cc c671","DSM 51329",0,"Corallococcus coralloides",1
8963,"Cc c672","DSM 51330",0,"Corallococcus coralloides",1
8964,"Cc c673","DSM 51331",0,"Corallococcus coralloides",1
8965,"Cc c674","DSM 51332",0,"Corallococcus coralloides",1
8966,"Cc c675","DSM 51333",0,"Corallococcus coralloides",1
8967,"Cc c677","DSM 51334",0,"Corallococcus coralloides",1
8968,"Cc c678","DSM 51335",0,"Corallococcus coralloides",1
8969,"Cc c679","DSM 51336",0,"Corallococcus coralloides",1
8970,"Cc c721","DSM 51373",0,"Corallococcus coralloides",1
8971,"Cc c722","DSM 51374",0,"Corallococcus coralloides",1
8972,"Cc c723","DSM 51375",0,"Corallococcus coralloides",1
8973,"Cc c724","DSM 51376",0,"Corallococcus coralloides",1
8974,"Cc c725","DSM 51377",0,"Corallococcus coralloides",1
8975,"Cc c727","DSM 51378",0,"Corallococcus coralloides",1
8976,"Cc c729","DSM 51379",0,"Corallococcus coralloides",1
8977,"Cc c730","DSM 51380",0,"Corallococcus coralloides",1
8978,"Cc c731","DSM 51381",0,"Corallococcus coralloides",1
8979,"Cc c732","DSM 51382",0,"Corallococcus coralloides",1
8980,"Cc c733","DSM 51383",0,"Corallococcus coralloides",1
8981,"Cc c734","DSM 51384",0,"Corallococcus coralloides",1
8983,"Cc c736","DSM 51386",0,"Corallococcus coralloides",1
8984,"Cc c737","DSM 51387",0,"Corallococcus coralloides",1
8985,"Cc c739","DSM 51388",0,"Corallococcus coralloides",1
8986,"Cc c740","DSM 51389",0,"Corallococcus coralloides",1
8987,"Cc c741","DSM 51390",0,"Corallococcus coralloides",1
8988,"Cc c742","DSM 51391",0,"Corallococcus coralloides",1
8989,"Cc c743","DSM 51392",0,"Corallococcus coralloides",1
8990,"Cc c744","DSM 51393",0,"Corallococcus coralloides",1
8991,"Cc c745","DSM 51394",0,"Corallococcus coralloides",1
8992,"Cc c746","DSM 51395",0,"Corallococcus coralloides",1
8993,"Cc c747","DSM 51396",0,"Corallococcus coralloides",1
8994,"Cc c748","DSM 51397",0,"Corallococcus coralloides",1
8995,"Cc c749","DSM 51398",0,"Corallococcus coralloides",1
8997,"Cc c751","DSM 51400",0,"Corallococcus coralloides",1
8998,"Cc c752","DSM 51401",0,"Corallococcus coralloides",1
8999,"Cc c753","DSM 51402",0,"Corallococcus coralloides",1
9000,"Cc c754","DSM 51403",0,"Corallococcus coralloides",1
9001,"Cc c755","DSM 51404",0,"Corallococcus coralloides",1
9002,"Cc c756","DSM 51405",0,"Corallococcus coralloides",1
9003,"Cc c757","DSM 51406",0,"Corallococcus coralloides",1
9004,"Cc c758","DSM 51407",0,"Corallococcus coralloides",1
9005,"Cc c759","DSM 51408",0,"Corallococcus coralloides",1
9006,"Cc c760","DSM 51409",0,"Corallococcus coralloides",1
9007,"Cc c761","DSM 51410",0,"Corallococcus coralloides",1
9008,"Cc c762","DSM 51411",0,"Corallococcus coralloides",1
9009,"Cc c763","DSM 51412",0,"Corallococcus coralloides",1
9010,"Cc c764","DSM 51413",0,"Corallococcus coralloides",1
9011,"Cc c766","DSM 51415",0,"Corallococcus coralloides",1
9012,"Cc c767","DSM 51416",0,"Corallococcus coralloides",1
9013,"Cc c768","DSM 51417",0,"Corallococcus coralloides",1
9014,"Cc c769","DSM 51418",0,"Corallococcus coralloides",1
9015,"Cc c771","DSM 51419",0,"Corallococcus coralloides",1
9016,"Cc c772","DSM 51420",0,"Corallococcus coralloides",1
9017,"Cc c773","DSM 51421",0,"Corallococcus coralloides",1
9018,"Cc c774","DSM 51422",0,"Corallococcus coralloides",1
9019,"Cc c775","DSM 51423",0,"Corallococcus coralloides",1
9020,"Cc c776","DSM 51424",0,"Corallococcus coralloides",1
9021,"Cc c777","DSM 51425",0,"Corallococcus coralloides",1
9022,"Cc c778","DSM 51426",0,"Corallococcus coralloides",1
9023,"Cc c779","DSM 51427",0,"Corallococcus coralloides",1
9024,"Cc c780","DSM 51428",0,"Corallococcus coralloides",1
9025,"Cc c781","DSM 51429",0,"Corallococcus coralloides",1
9026,"Cc c782","DSM 51430",0,"Corallococcus coralloides",1
9027,"Cc c783","DSM 51431",0,"Corallococcus coralloides",1
9028,"Cc c784","DSM 51432",0,"Corallococcus coralloides",1
9029,"Cc c785","DSM 51433",0,"Corallococcus coralloides",1
9030,"Cc c786","DSM 51434",0,"Corallococcus coralloides",1
9031,"Cc c787","DSM 51435",0,"Corallococcus coralloides",1
9032,"Cc c788","DSM 51436",0,"Corallococcus coralloides",1
9033,"Cc c789","DSM 51437",0,"Corallococcus coralloides",1
9034,"Cc c790","DSM 51438",0,"Corallococcus coralloides",1
9035,"Cc c791","DSM 51439",0,"Corallococcus coralloides",1
9036,"Cc c792","DSM 51440",0,"Corallococcus coralloides",1
9037,"Cc c793","DSM 51441",0,"Corallococcus coralloides",1
9038,"Cc c794","DSM 51442",0,"Corallococcus coralloides",1
9039,"Cc c795","DSM 51443",0,"Corallococcus coralloides",1
9040,"Cc c796","DSM 51444",0,"Corallococcus coralloides",1
9041,"Cc c797","DSM 51445",0,"Corallococcus coralloides",1
9042,"Cc c798","DSM 51446",0,"Corallococcus coralloides",1
9043,"Cc c799","DSM 51447",0,"Corallococcus coralloides",1
9044,"Cc c800","DSM 51448",0,"Corallococcus coralloides",1
9045,"Cc c801","DSM 51449",0,"Corallococcus coralloides",1
9046,"Cc c802","DSM 51450",0,"Corallococcus coralloides",1
9047,"Cc c804","DSM 51452",0,"Corallococcus coralloides",1
9048,"Cc c805","DSM 51453",0,"Corallococcus coralloides",1
9049,"Cc c806","DSM 51454",0,"Corallococcus coralloides",1
9050,"Cc c809","DSM 51457",0,"Corallococcus coralloides",1
9051,"Cc c810","DSM 51458",0,"Corallococcus coralloides",1
9052,"Cc c811","DSM 51459",0,"Corallococcus coralloides",1
9053,"Cc c812","DSM 51460",0,"Corallococcus coralloides",1
9054,"Cc c813","DSM 51461",0,"Corallococcus coralloides",1
9055,"Cc c816","DSM 51462",0,"Corallococcus coralloides",1
9056,"Cc c817","DSM 51463",0,"Corallococcus coralloides",1
9057,"Cc c819","DSM 51464",0,"Corallococcus coralloides",1
9058,"Cc c820","DSM 51465",0,"Corallococcus coralloides",1
9059,"Cc c821","DSM 51466",0,"Corallococcus coralloides",1
9060,"Cc c822","DSM 51467",0,"Corallococcus coralloides",1
9061,"Cc c823","DSM 51468",0,"Corallococcus coralloides",1
9062,"Cc c824","DSM 51469",0,"Corallococcus coralloides",1
9063,"Cc c825","DSM 51470",0,"Corallococcus coralloides",1
9064,"Cc c826","DSM 51471",0,"Corallococcus coralloides",1
9065,"Cc c827","DSM 51472",0,"Corallococcus coralloides",1
9066,"Cc c828","DSM 51473",0,"Corallococcus coralloides",1
9067,"Cc c829","DSM 51474",0,"Corallococcus coralloides",1
9068,"Cc c830","DSM 51475",0,"Corallococcus coralloides",1
9069,"Cc c831","DSM 51476",0,"Corallococcus coralloides",1
9070,"Cc c832","DSM 51477",0,"Corallococcus coralloides",1
9071,"Cc c833","DSM 51478",0,"Corallococcus coralloides",1
9072,"Cc c834","DSM 51479",0,"Corallococcus coralloides",1
9073,"Cc c835","DSM 51480",0,"Corallococcus coralloides",1
9074,"Cc c836","DSM 51481",0,"Corallococcus coralloides",1
9075,"Cc c837","DSM 51482",0,"Corallococcus coralloides",1
9076,"Cc c838","DSM 51483",0,"Corallococcus coralloides",1
9077,"Cc c839","DSM 51484",0,"Corallococcus coralloides",1
9078,"Cc c840","DSM 51485",0,"Corallococcus coralloides",1
9079,"Cc c841","DSM 51486",0,"Corallococcus coralloides",1
9080,"Cc c843","DSM 51487",0,"Corallococcus coralloides",1
9081,"Cc c844","DSM 51488",0,"Corallococcus coralloides",1
9082,"Cc c845","DSM 51489",0,"Corallococcus coralloides",1
9083,"Cc c847","DSM 51490",0,"Corallococcus coralloides",1
9084,"Cc c848","DSM 51491",0,"Corallococcus coralloides",1
9085,"Cc c849","DSM 51492",0,"Corallococcus coralloides",1
9086,"Cc c850","DSM 51493",0,"Corallococcus coralloides",1
9087,"Cc c851","DSM 51494",0,"Corallococcus coralloides",1
9088,"Cc c852","DSM 51495",0,"Corallococcus coralloides",1
9089,"Cc c853","DSM 51496",0,"Corallococcus coralloides",1
9090,"Cc c854","DSM 51497",0,"Corallococcus coralloides",1
9091,"Cc c855","DSM 51498",0,"Corallococcus coralloides",1
9092,"Cc c857","DSM 51499",0,"Corallococcus coralloides",1
9093,"Cc c858","DSM 51500",0,"Corallococcus coralloides",1
9094,"Cc c860","DSM 51501",0,"Corallococcus coralloides",1
9095,"Cc c862","DSM 51502",0,"Corallococcus coralloides",1
9096,"Cc c863","DSM 51503",0,"Corallococcus coralloides",1
9097,"Cc c864","DSM 51504",0,"Corallococcus coralloides",1
9098,"Cc c865","DSM 51505",0,"Corallococcus coralloides",1
9099,"Cc c866","DSM 51506",0,"Corallococcus coralloides",1
9100,"Cc c867","DSM 51507",0,"Corallococcus coralloides",1
9101,"Cc c868","DSM 51508",0,"Corallococcus coralloides",1
9102,"Cc c869","DSM 51509",0,"Corallococcus coralloides",1
9103,"Cc c870","DSM 51510",0,"Corallococcus coralloides",1
9104,"Cc c871","DSM 51511",0,"Corallococcus coralloides",1
9105,"Cc c872","DSM 51512",0,"Corallococcus coralloides",1
9106,"Cc c873","DSM 51513",0,"Corallococcus coralloides",1
9107,"Cc c874","DSM 51514",0,"Corallococcus coralloides",1
9108,"Cc c875","DSM 51515",0,"Corallococcus coralloides",1
9109,"Cc c876","DSM 51516",0,"Corallococcus coralloides",1
9110,"Cc c877","DSM 51517",0,"Corallococcus coralloides",1
9111,"Cc c879","DSM 51518",0,"Corallococcus coralloides",1
9112,"Cc c880","DSM 51519",0,"Corallococcus coralloides",1
9113,"Cc c881","DSM 51520",0,"Corallococcus coralloides",1
9114,"Cc c882","DSM 51521",0,"Corallococcus coralloides",1
9115,"Cc c884","DSM 51522",0,"Corallococcus coralloides",1
9116,"Cc c885","DSM 51523",0,"Corallococcus coralloides",1
9117,"Cc c889","DSM 51524",0,"Corallococcus coralloides",1
9118,"Cc c890","DSM 51525",0,"Corallococcus coralloides",1
9119,"Cc c891","DSM 51526",0,"Corallococcus coralloides",1
9120,"Cc c892","DSM 51527",0,"Corallococcus coralloides",1
9121,"Cc c893","DSM 51528",0,"Corallococcus coralloides",1
9122,"Cc c894","DSM 51529",0,"Corallococcus coralloides",1
9123,"Cc c895","DSM 51530",0,"Corallococcus coralloides",1
9124,"Cc c896","DSM 51531",0,"Corallococcus coralloides",1
9125,"Cc c897","DSM 51532",0,"Corallococcus coralloides",1
9126,"Cc c898","DSM 51533",0,"Corallococcus coralloides",1
9127,"Cc c899","DSM 51534",0,"Corallococcus coralloides",1
9128,"Cc c901","DSM 51535",0,"Corallococcus coralloides",1
9129,"Cc c902","DSM 51536",0,"Corallococcus coralloides",1
9130,"Cc c903","DSM 51537",0,"Corallococcus coralloides",1
9131,"Cc c904","DSM 51538",0,"Corallococcus coralloides",1
9132,"Cc c906","DSM 51539",0,"Corallococcus coralloides",1
9133,"Cc c907","DSM 51540",0,"Corallococcus coralloides",1
9134,"Cc c908","DSM 51541",0,"Corallococcus coralloides",1
9135,"Cc c909","DSM 51542",0,"Corallococcus coralloides",1
9136,"Cc c910","DSM 51543",0,"Corallococcus coralloides",1
9137,"Cc c911","DSM 51544",0,"Corallococcus coralloides",1
9138,"Cc c912","DSM 51545",0,"Corallococcus coralloides",1
9139,"Cc c914","DSM 51546",0,"Corallococcus coralloides",1
9140,"Cc c915","DSM 51547",0,"Corallococcus coralloides",1
9141,"Cc c916","DSM 51548",0,"Corallococcus coralloides",1
9142,"Cc c917","DSM 51549",0,"Corallococcus coralloides",1
9143,"Cc c918","DSM 51550",0,"Corallococcus coralloides",1
9144,"Cc c919","DSM 51551",0,"Corallococcus coralloides",1
9145,"Cc c920","DSM 51552",0,"Corallococcus coralloides",1
9146,"Cc c921","DSM 51553",0,"Corallococcus coralloides",1
9147,"Cc c922","DSM 51554",0,"Corallococcus coralloides",1
9148,"Cc c923","DSM 51555",0,"Corallococcus coralloides",1
9149,"Cc c926","DSM 51556",0,"Corallococcus coralloides",1
9150,"Cc c927","DSM 51557",0,"Corallococcus coralloides",1
9151,"Cc c928","DSM 51558",0,"Corallococcus coralloides",1
9152,"Cc c929","DSM 51559",0,"Corallococcus coralloides",1
9153,"Cc c930","DSM 51560",0,"Corallococcus coralloides",1
9154,"Cc c931","DSM 51561",0,"Corallococcus coralloides",1
9155,"Cc c932","DSM 51562",0,"Corallococcus coralloides",1
9156,"Cc c933","DSM 51563",0,"Corallococcus coralloides",1
9157,"Cc c934","DSM 51564",0,"Corallococcus coralloides",1
9158,"Cc c935","DSM 51565",0,"Corallococcus coralloides",1
9159,"Cc c936","DSM 51566",0,"Corallococcus coralloides",1
9160,"Cc c937","DSM 51567",0,"Corallococcus coralloides",1
9161,"Cc c938","DSM 51568",0,"Corallococcus coralloides",1
9162,"Cc c939","DSM 51569",0,"Corallococcus coralloides",1
9163,"Cc c940","DSM 51570",0,"Corallococcus coralloides",1
9164,"Cc c941","DSM 51571",0,"Corallococcus coralloides",1
9165,"Cc c943","DSM 51572",0,"Corallococcus coralloides",1
9166,"Cc c944","DSM 51573",0,"Corallococcus coralloides",1
9167,"Cc c945","DSM 51574",0,"Corallococcus coralloides",1
9168,"Cc c946","DSM 51575",0,"Corallococcus coralloides",1
9169,"Cc c947","DSM 51576",0,"Corallococcus coralloides",1
9170,"Cc c948","DSM 51577",0,"Corallococcus coralloides",1
9171,"Cc c949","DSM 51578",0,"Corallococcus coralloides",1
9172,"Cc c950","DSM 51579",0,"Corallococcus coralloides",1
9173,"Cc c951","DSM 51580",0,"Corallococcus coralloides",1
9174,"Cc c952","DSM 51581",0,"Corallococcus coralloides",1
9175,"Cc c953","DSM 51582",0,"Corallococcus coralloides",1
9176,"Cc c954","DSM 51583",0,"Corallococcus coralloides",1
9177,"Cc c955","DSM 51584",0,"Corallococcus coralloides",1
9178,"Cc c956","DSM 51585",0,"Corallococcus coralloides",1
9179,"Cc c957","DSM 51586",0,"Corallococcus coralloides",1
9180,"Cc c958","DSM 51587",0,"Corallococcus coralloides",1
9181,"Cc c959","DSM 51588",0,"Corallococcus coralloides",1
9182,"Cc c960","DSM 51589",0,"Corallococcus coralloides",1
